condition_group_id,winner_event_id,instrument_id,reference_date,split,forward_peak_return,forward_peak_date,missing_reason
oscillator__and4__e4db6321db8b,big_winner_50h120_close_confirmed_SZ002230_20220921_000703,SZ002230,2022-09-21,validation,0.6296617138831488,2023-03-23,no_condition_group_hit_in_t0_t30
oscillator__and4__e4db6321db8b,big_winner_50h120_close_confirmed_SZ002415_20220922_000745,SZ002415,2022-09-22,validation,0.5191599288672795,2023-03-23,no_condition_group_hit_in_t0_t30
oscillator__and4__e4db6321db8b,big_winner_50h120_close_confirmed_SZ002594_20220211_000787,SZ002594,2022-02-11,validation,0.5355418671224657,2022-06-23,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600438_20240619_000136,SH600438,2024-06-19,robustness,0.5239961176768717,2024-11-05,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600489_20250321_000142,SH600489,2025-03-21,robustness,0.5007775857163017,2025-09-12,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600547_20250717_000155,SH600547,2025-07-17,robustness,0.5280713146803291,2026-01-13,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600760_20250226_000205,SH600760,2025-02-26,robustness,0.501023892503135,2025-07-29,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601012_20240702_000260,SH601012,2024-07-02,robustness,0.5044116551900848,2024-10-25,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601012_20250515_000261,SH601012,2025-05-15,robustness,0.5119362965790539,2025-11-10,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601066_20240523_000266,SH601066,2024-05-23,robustness,0.503073356449377,2024-11-07,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601138_20250314_000291,SH601138,2025-03-14,robustness,1.6355006921494,2025-09-05,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601689_20241126_000361,SH601689,2024-11-26,robustness,0.5219270873666997,2025-02-06,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601689_20250529_000362,SH601689,2025-05-29,robustness,0.6359078344624889,2025-09-18,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601698_20240515_000365,SH601698,2024-05-15,robustness,0.6221198202973668,2024-11-11,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601727_20240426_000370,SH601727,2024-04-26,robustness,0.5587582822698209,2024-10-28,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603019_20250324_000444,SH603019,2025-03-24,robustness,0.5383920745096609,2025-09-15,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603986_20240723_000502,SH603986,2024-07-23,robustness,0.519615695868948,2025-01-17,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000338_20250729_000559,SZ000338,2025-07-29,robustness,0.5698062512235476,2026-01-23,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000617_20250110_000586,SZ000617,2025-01-10,robustness,0.5326953247067128,2025-07-11,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000776_20240606_000617,SZ000776,2024-06-06,robustness,0.5025381292233573,2024-10-08,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000938_20240807_000643,SZ000938,2024-08-07,robustness,0.5229769767210106,2024-11-11,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ001979_20240410_000657,SZ001979,2024-04-10,robustness,0.5300127278374247,2024-09-30,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002050_20240708_000676,SZ002050,2024-07-08,robustness,0.5187256010760475,2024-11-11,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002230_20240806_000704,SZ002230,2024-08-06,robustness,0.5108665880149867,2025-02-10,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002281_20250911_000715,SZ002281,2025-09-11,robustness,0.552552982338042,2026-03-12,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002460_20240620_000753,SZ002460,2024-06-20,robustness,0.5412460663008469,2024-11-13,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002475_20240117_000771,SZ002475,2024-01-17,robustness,0.5419820149739583,2024-07-16,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002648_20250916_000806,SZ002648,2025-09-16,robustness,0.5069912577053282,2026-03-12,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002736_20250303_000819,SZ002736,2025-03-03,robustness,0.5358565871396639,2025-08-25,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002938_20250303_000842,SZ002938,2025-03-03,robustness,0.5478782405859939,2025-08-13,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600025_20210420_000021,SH600025,2021-04-20,train,0.5028790530471725,2021-09-30,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600031_20180913_000032,SH600031,2018-09-13,train,0.573426552440049,2019-03-18,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600104_20200513_000054,SH600104,2020-05-13,train,0.5328421061998545,2020-11-09,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600176_20200819_000072,SH600176,2020-08-19,train,0.9557602366166977,2021-02-18,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600176_20210512_000073,SH600176,2021-05-12,train,0.52167061500873,2021-09-08,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600188_20170928_000078,SH600188,2017-09-28,train,0.5141243478174193,2018-02-05,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600188_20201225_000079,SH600188,2020-12-25,train,0.5217390769145449,2021-06-25,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600196_20200422_000087,SH600196,2020-04-22,train,0.9773167452223426,2020-08-06,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600406_20200730_000118,SH600406,2020-07-30,train,0.5080935818661227,2021-01-25,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600406_20210308_000119,SH600406,2021-03-08,train,0.541903352422624,2021-08-25,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600438_20200225_000132,SH600438,2020-02-25,train,0.5003170044782175,2020-08-03,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600438_20210304_000134,SH600438,2021-03-04,train,0.5247907734925206,2021-08-25,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600438_20211227_000135,SH600438,2021-12-27,train,0.5023016036325225,2022-06-28,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600660_20200312_000181,SH600660,2020-03-12,train,0.5420453864434549,2020-09-02,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600845_20210201_000220,SH600845,2021-02-01,train,0.5107550011793223,2021-07-29,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600956_20210331_000239,SH600956,2021-03-31,train,0.515174419647948,2021-09-24,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600989_20200818_000247,SH600989,2020-08-18,train,0.5452218598748131,2021-02-18,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601066_20181213_000263,SH601066,2018-12-13,train,1.9927007618654384,2019-03-07,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601100_20210510_000271,SH601100,2021-05-10,train,0.6549759614614956,2021-08-09,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601127_20211227_000281,SH601127,2021-12-27,train,0.5050330237461267,2022-06-28,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,2020-07-29,train,0.7569574214485959,2020-08-10,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601238_20210129_000312,SH601238,2021-01-29,train,0.5370369516409623,2021-07-09,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601336_20181210_000319,SH601336,2018-12-10,train,0.5014679191924849,2019-04-19,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601600_20200917_000329,SH601600,2020-09-17,train,0.5000000422727988,2021-03-15,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601633_20181015_000346,SH601633,2018-10-15,train,0.6795580430707786,2019-04-11,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601633_20210201_000349,SH601633,2021-02-01,train,0.5920084099832752,2021-08-02,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601800_20210414_000378,SH601800,2021-04-14,train,0.5068493083575181,2021-09-09,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601808_20200820_000383,SH601808,2020-08-20,train,0.5,2021-02-22,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601865_20210204_000391,SH601865,2021-02-04,train,0.5146542181418823,2021-08-05,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601877_20210210_000397,SH601877,2021-02-10,train,0.5171472085273243,2021-08-11,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601919_20201230_000427,SH601919,2020-12-30,train,1.5449331493453062,2021-06-30,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601989_20180927_000435,SH601989,2018-09-27,train,0.5190477152800659,2019-04-01,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603259_20200729_000452,SH603259,2020-07-29,train,0.6072602578021806,2021-01-22,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603259_20210308_000453,SH603259,2021-03-08,train,0.6014684600853346,2021-07-01,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603369_20210730_000468,SH603369,2021-07-30,train,0.557572525498063,2021-12-14,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603392_20201029_000470,SH603392,2020-10-29,train,0.7296017349783512,2021-02-10,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603501_20200902_000476,SH603501,2020-09-02,train,0.9026420932391308,2021-01-22,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603799_20200708_000484,SH603799,2020-07-08,train,0.7963601660632116,2020-12-31,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603806_20210129_000490,SH603806,2021-01-29,train,0.5939153812089197,2021-07-30,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH603993_20171115_000505,SH603993,2017-11-15,train,0.515205730917131,2018-03-19,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000063_20180906_000527,SZ000063,2018-09-06,train,0.674885217315794,2019-03-05,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000100_20200317_000537,SZ000100,2020-03-17,train,0.5166667082953094,2020-09-02,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000100_20200910_000538,SZ000100,2020-09-10,train,0.5178571687060964,2021-01-18,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000333_20200728_000553,SZ000333,2020-07-28,train,0.686263777799607,2021-01-07,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000625_20211223_000591,SZ000625,2021-12-23,train,0.507410681168724,2022-06-27,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000725_20181010_000606,SZ000725,2018-10-10,train,0.5173745934341731,2019-03-05,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000825_20210719_000625,SZ000825,2021-07-19,train,0.5431790083744306,2021-09-13,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000858_20181008_000627,SZ000858,2018-10-08,train,0.519372512218603,2019-04-01,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000858_20200710_000630,SZ000858,2020-07-10,train,0.5458127813146123,2021-01-05,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ000938_20190823_000640,SZ000938,2019-08-23,train,0.5023880782680448,2020-02-25,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ001979_20170928_000654,SZ001979,2017-09-28,train,0.5098612644161391,2018-02-05,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002001_20200924_000658,SZ002001,2020-09-24,train,0.5008273769452354,2021-03-01,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002007_20191031_000660,SZ002007,2019-10-31,train,0.5050505836420178,2020-04-28,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002027_20200309_000663,SZ002027,2020-03-09,train,0.504950490375089,2020-08-25,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002044_20171123_000668,SZ002044,2017-11-23,train,0.5142232072296722,2018-05-24,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002230_20200826_000701,SZ002230,2020-08-26,train,0.5272035351743434,2021-02-23,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002304_20200123_000717,SZ002304,2020-01-23,train,0.5288117597717328,2020-07-15,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002460_20200709_000750,SZ002460,2020-07-09,train,0.7296923838057967,2021-01-04,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002475_20210831_000769,SZ002475,2021-08-31,train,0.5090908859715317,2022-01-04,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002594_20180803_000782,SZ002594,2018-08-03,train,0.5288382659056174,2018-12-13,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002648_20210225_000805,SZ002648,2021-02-25,train,0.5164450758671613,2021-08-13,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002714_20180808_000811,SZ002714,2018-08-08,train,0.584061186745676,2019-02-11,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SZ002841_20200812_000829,SZ002841,2020-08-12,train,0.503945686469506,2021-02-04,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600089_20220110_000050,SH600089,2022-01-10,validation,0.631578981333869,2022-07-05,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600150_20220315_000068,SH600150,2022-03-15,validation,0.5549915626984132,2022-09-06,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600362_20231020_000113,SH600362,2023-10-20,validation,0.5378151905093262,2024-04-18,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600588_20220509_000171,SH600588,2022-05-09,validation,0.5556824337550379,2022-11-02,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600690_20231113_000187,SH600690,2023-11-13,validation,0.5074257234091533,2024-05-13,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600795_20220107_000208,SH600795,2022-01-07,validation,0.5,2022-07-11,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH600875_20220617_000222,SH600875,2022-06-17,validation,0.5958583141956109,2022-11-07,no_condition_group_hit_in_t0_t30
oscillator__and4__7b2838d883bd,big_winner_50h120_close_confirmed_SH601127_20230406_000282,SH601127,2023-04-06,validation,0.6401549560270059,2023-09-28,no_condition_group_hit_in_t0_t30
